"region","vaccine","year","coverage"
"Middle East & North Africa","hepb3","1991.0","7.0"
"Middle East & North Africa","hib3","1991.0","0.0"
"Middle East & North Africa","mcv1","1991.0","83.0"
"Middle East & North Africa","pol3","1991.0","84.0"
"Middle East & North Africa","rcv1","1991.0","7.0"
"North America","dtp1","1991.0","95.0"
"North America","dtp3","1991.0","86.0"
"North America","hepb3","1991.0","0.0"
"North America","hib3","1991.0","0.0"
"North America","mcv1","1991.0","87.0"
"North America","pol3","1991.0","79.0"
"North America","rcv1","1991.0","87.0"
"South Asia","bcg","1991.0","66.0"
"South Asia","dtp1","1991.0","79.0"
"South Asia","dtp3","1991.0","57.0"
"South Asia","hepb3","1991.0","0.0"
"South Asia","hib3","1991.0","0.0"
"South Asia","mcv1","1991.0","47.0"
"South Asia","pol3","1991.0","58.0"
"South Asia","rcv1","1991.0","0.0"
"West & Central Africa","bcg","1991.0","57.0"
"West & Central Africa","dtp1","1991.0","61.0"
"West & Central Africa","dtp3","1991.0","37.0"
"West & Central Africa","hepb3","1991.0","0.0"
"West & Central Africa","hib3","1991.0","0.0"
"West & Central Africa","mcv1","1991.0","47.0"
"West & Central Africa","pol3","1991.0","39.0"
"West & Central Africa","rcv1","1991.0","0.0"
"Western Europe","bcg","1991.0","63.0"
"Western Europe","dtp1","1991.0","96.0"
"Western Europe","dtp3","1991.0","90.0"
"Western Europe","hepb3","1991.0","11.0"
"Western Europe","hib3","1991.0","11.0"
"Western Europe","mcv1","1991.0","80.0"
"Western Europe","pol3","1991.0","92.0"
"Western Europe","rcv1","1991.0","78.0"
"Global","bcg","1990.0","81.0"
"Global","dtp1","1990.0","88.0"
"Global","dtp3","1990.0","75.0"
"Global","hepb3","1990.0","1.0"
"Global","hib3","1990.0","0.0"
"Global","mcv1","1990.0","73.0"
"Global","pol3","1990.0","75.0"
"Global","rcv1","1990.0","8.0"
"East Asia & Pacific","bcg","1990.0","94.0"
"East Asia & Pacific","dtp1","1990.0","95.0"
"East Asia & Pacific","dtp3","1990.0","90.0"
"East Asia & Pacific","hepb3","1990.0","1.0"
"East Asia & Pacific","hib3","1990.0","0.0"
"East Asia & Pacific","mcv1","1990.0","89.0"
"East Asia & Pacific","pol3","1990.0","90.0"
"East Asia & Pacific","rcv1","1990.0","5.0"
"Eastern & Southern Africa","bcg","1990.0","73.0"
"Eastern & Southern Africa","dtp1","1990.0","81.0"
"Eastern & Southern Africa","dtp3","1990.0","62.0"
"Eastern & Southern Africa","hepb3","1990.0","0.0"
"Eastern & Southern Africa","hib3","1990.0","0.0"
"Eastern & Southern Africa","mcv1","1990.0","62.0"
"Eastern & Southern Africa","pol3","1990.0","63.0"
"Eastern & Southern Africa","rcv1","1990.0","0.0"
"Eastern Europe & Central Asia","bcg","1990.0","91.0"
"Eastern Europe & Central Asia","dtp1","1990.0","85.0"
"Eastern Europe & Central Asia","dtp3","1990.0","75.0"
"Eastern Europe & Central Asia","hepb3","1990.0","0.0"
"Eastern Europe & Central Asia","hib3","1990.0","0.0"
"Eastern Europe & Central Asia","mcv1","1990.0","85.0"
"Eastern Europe & Central Asia","pol3","1990.0","78.0"
"Eastern Europe & Central Asia","rcv1","1990.0","3.0"
"Latin America & Caribbean","bcg","1990.0","79.0"
"Latin America & Caribbean","dtp1","1990.0","86.0"
"Latin America & Caribbean","dtp3","1990.0","68.0"
"Latin America & Caribbean","hepb3","1990.0","0.0"
"Latin America & Caribbean","hib3","1990.0","0.0"
"Latin America & Caribbean","mcv1","1990.0","76.0"
"Latin America & Caribbean","pol3","1990.0","70.0"
"Latin America & Caribbean","rcv1","1990.0","5.0"
"Middle East & North Africa","bcg","1990.0","94.0"
"Middle East & North Africa","dtp1","1990.0","95.0"
"Middle East & North Africa","dtp3","1990.0","88.0"
"Middle East & North Africa","hepb3","1990.0","5.0"
"Middle East & North Africa","hib3","1990.0","0.0"
"Middle East & North Africa","mcv1","1990.0","83.0"
"Middle East & North Africa","pol3","1990.0","88.0"
"Middle East & North Africa","rcv1","1990.0","1.0"
"North America","dtp1","1990.0","96.0"
"North America","dtp3","1990.0","90.0"
"North America","hepb3","1990.0","0.0"
"North America","hib3","1990.0","0.0"
"North America","mcv1","1990.0","90.0"
"North America","pol3","1990.0","85.0"
"North America","rcv1","1990.0","90.0"
"South Asia","bcg","1990.0","69.0"
"South Asia","dtp1","1990.0","86.0"
"South Asia","dtp3","1990.0","67.0"
"South Asia","hepb3","1990.0","0.0"
"South Asia","hib3","1990.0","0.0"
"South Asia","mcv1","1990.0","56.0"
"South Asia","pol3","1990.0","64.0"
"South Asia","rcv1","1990.0","0.0"
"West & Central Africa","bcg","1990.0","73.0"
"West & Central Africa","dtp1","1990.0","71.0"
"West & Central Africa","dtp3","1990.0","49.0"
"West & Central Africa","hepb3","1990.0","0.0"
"West & Central Africa","hib3","1990.0","0.0"
"West & Central Africa","mcv1","1990.0","50.0"
"West & Central Africa","pol3","1990.0","49.0"
"West & Central Africa","rcv1","1990.0","0.0"
"Western Europe","bcg","1990.0","63.0"
"Western Europe","dtp1","1990.0","95.0"
"Western Europe","dtp3","1990.0","87.0"
"Western Europe","hepb3","1990.0","0.0"
"Western Europe","hib3","1990.0","0.0"
"Western Europe","mcv1","1990.0","80.0"
"Western Europe","pol3","1990.0","92.0"
"Western Europe","rcv1","1990.0","66.0"
"Global","bcg","1989.0","70.0"
"Global","dtp1","1989.0","83.0"
"Global","dtp3","1989.0","68.0"
"Global","hepb3","1989.0","0.0"
"Global","mcv1","1989.0","68.0"
"Global","pol3","1989.0","70.0"
"Global","rcv1","1989.0","7.0"
"East Asia & Pacific","bcg","1989.0","92.0"
"East Asia & Pacific","dtp1","1989.0","94.0"
"East Asia & Pacific","dtp3","1989.0","87.0"
"East Asia & Pacific","hepb3","1989.0","1.0"
"East Asia & Pacific","mcv1","1989.0","85.0"
"East Asia & Pacific","pol3","1989.0","87.0"
"East Asia & Pacific","rcv1","1989.0","5.0"
"Eastern & Southern Africa","bcg","1989.0","71.0"
"Eastern & Southern Africa","dtp1","1989.0","75.0"
"Eastern & Southern Africa","dtp3","1989.0","57.0"
"Eastern & Southern Africa","hepb3","1989.0","0.0"
"Eastern & Southern Africa","mcv1","1989.0","59.0"
"Eastern & Southern Africa","pol3","1989.0","56.0"
"Eastern & Southern Africa","rcv1","1989.0","0.0"
"Eastern Europe & Central Asia","bcg","1989.0","92.0"
"Eastern Europe & Central Asia","dtp1","1989.0","85.0"
"Eastern Europe & Central Asia","dtp3","1989.0","74.0"
"Eastern Europe & Central Asia","hepb3","1989.0","0.0"
"Eastern Europe & Central Asia","mcv1","1989.0","83.0"
"Eastern Europe & Central Asia","pol3","1989.0","78.0"
"Eastern Europe & Central Asia","rcv1","1989.0","3.0"
"Latin America & Caribbean","bcg","1989.0","78.0"
"Latin America & Caribbean","dtp1","1989.0","84.0"
"Latin America & Caribbean","dtp3","1989.0","64.0"
"Latin America & Caribbean","hepb3","1989.0","0.0"
"Latin America & Caribbean","mcv1","1989.0","70.0"
"Latin America & Caribbean","pol3","1989.0","73.0"
"Latin America & Caribbean","rcv1","1989.0","3.0"
"Middle East & North Africa","bcg","1989.0","88.0"
"Middle East & North Africa","dtp1","1989.0","94.0"
"Middle East & North Africa","dtp3","1989.0","85.0"
"Middle East & North Africa","hepb3","1989.0","0.0"
"Middle East & North Africa","mcv1","1989.0","81.0"
"Middle East & North Africa","pol3","1989.0","85.0"
"Middle East & North Africa","rcv1","1989.0","1.0"
"North America","dtp1","1989.0","97.0"
"North America","dtp3","1989.0","93.0"
"North America","hepb3","1989.0","0.0"
"North America","mcv1","1989.0","93.0"
"North America","pol3","1989.0","91.0"
"North America","rcv1","1989.0","93.0"
"South Asia","bcg","1989.0","38.0"
"South Asia","dtp1","1989.0","73.0"
"South Asia","dtp3","1989.0","49.0"
"South Asia","hepb3","1989.0","0.0"
"South Asia","mcv1","1989.0","44.0"
"South Asia","pol3","1989.0","52.0"
"South Asia","rcv1","1989.0","0.0"
"West & Central Africa","bcg","1989.0","61.0"
"West & Central Africa","dtp1","1989.0","66.0"
"West & Central Africa","dtp3","1989.0","42.0"
"West & Central Africa","hepb3","1989.0","0.0"
"West & Central Africa","mcv1","1989.0","50.0"
"West & Central Africa","pol3","1989.0","42.0"
"West & Central Africa","rcv1","1989.0","0.0"
"Western Europe","bcg","1989.0","63.0"
"Western Europe","dtp1","1989.0","85.0"
"Western Europe","dtp3","1989.0","78.0"
"Western Europe","hepb3","1989.0","0.0"
"Western Europe","mcv1","1989.0","72.0"
"Western Europe","pol3","1989.0","88.0"
"Western Europe","rcv1","1989.0","58.0"
"Global","bcg","1988.0","67.0"
"Global","dtp1","1988.0","79.0"
"Global","dtp3","1988.0","64.0"
"Global","hepb3","1988.0","0.0"
"Global","mcv1","1988.0","63.0"
"Global","pol3","1988.0","65.0"
"Global","rcv1","1988.0","6.0"
"East Asia & Pacific","bcg","1988.0","91.0"
"East Asia & Pacific","dtp1","1988.0","92.0"
"East Asia & Pacific","dtp3","1988.0","84.0"
"East Asia & Pacific","hepb3","1988.0","0.0"
"East Asia & Pacific","mcv1","1988.0","82.0"
"East Asia & Pacific","pol3","1988.0","84.0"
"East Asia & Pacific","rcv1","1988.0","2.0"
"Eastern & Southern Africa","bcg","1988.0","61.0"
"Eastern & Southern Africa","dtp1","1988.0","70.0"
"Eastern & Southern Africa","dtp3","1988.0","52.0"
"Eastern & Southern Africa","hepb3","1988.0","0.0"
"Eastern & Southern Africa","mcv1","1988.0","53.0"
"Eastern & Southern Africa","pol3","1988.0","51.0"
"Eastern & Southern Africa","rcv1","1988.0","0.0"
"Eastern Europe & Central Asia","bcg","1988.0","93.0"
"Eastern Europe & Central Asia","dtp1","1988.0","87.0"
"Eastern Europe & Central Asia","dtp3","1988.0","78.0"
"Eastern Europe & Central Asia","hepb3","1988.0","0.0"
"Eastern Europe & Central Asia","mcv1","1988.0","84.0"
"Eastern Europe & Central Asia","pol3","1988.0","80.0"
"Eastern Europe & Central Asia","rcv1","1988.0","3.0"
"Latin America & Caribbean","bcg","1988.0","76.0"
"Latin America & Caribbean","dtp1","1988.0","82.0"
"Latin America & Caribbean","dtp3","1988.0","62.0"
"Latin America & Caribbean","hepb3","1988.0","0.0"
"Latin America & Caribbean","mcv1","1988.0","66.0"
"Latin America & Caribbean","pol3","1988.0","74.0"
"Latin America & Caribbean","rcv1","1988.0","3.0"
"Middle East & North Africa","bcg","1988.0","86.0"
"Middle East & North Africa","dtp1","1988.0","92.0"
"Middle East & North Africa","dtp3","1988.0","82.0"
"Middle East & North Africa","hepb3","1988.0","0.0"
"Middle East & North Africa","mcv1","1988.0","78.0"
"Middle East & North Africa","pol3","1988.0","83.0"
"Middle East & North Africa","rcv1","1988.0","1.0"
"North America","dtp1","1988.0","98.0"
"North America","dtp3","1988.0","96.0"
"North America","hepb3","1988.0","0.0"
"North America","mcv1","1988.0","97.0"
"North America","pol3","1988.0","96.0"
"North America","rcv1","1988.0","97.0"
"South Asia","bcg","1988.0","31.0"
"South Asia","dtp1","1988.0","63.0"
"South Asia","dtp3","1988.0","38.0"
"South Asia","hepb3","1988.0","0.0"
"South Asia","mcv1","1988.0","33.0"
"South Asia","pol3","1988.0","36.0"
"South Asia","rcv1","1988.0","0.0"
"West & Central Africa","bcg","1988.0","56.0"
"West & Central Africa","dtp1","1988.0","60.0"
"West & Central Africa","dtp3","1988.0","36.0"
"West & Central Africa","hepb3","1988.0","0.0"
"West & Central Africa","mcv1","1988.0","43.0"
"West & Central Africa","pol3","1988.0","36.0"
"West & Central Africa","rcv1","1988.0","0.0"
"Western Europe","bcg","1988.0","64.0"
"Western Europe","dtp1","1988.0","84.0"
"Western Europe","dtp3","1988.0","75.0"
"Western Europe","hepb3","1988.0","0.0"
"Western Europe","mcv1","1988.0","69.0"
"Western Europe","pol3","1988.0","88.0"
"Western Europe","rcv1","1988.0","53.0"
"Global","bcg","1987.0","61.0"
"Global","dtp1","1987.0","74.0"
"Global","dtp3","1987.0","56.0"
"Global","hepb3","1987.0","0.0"
"Global","mcv1","1987.0","54.0"
"Global","pol3","1987.0","57.0"
"Global","rcv1","1987.0","5.0"
"East Asia & Pacific","bcg","1987.0","80.0"
"East Asia & Pacific","dtp1","1987.0","86.0"
"East Asia & Pacific","dtp3","1987.0","69.0"
"East Asia & Pacific","hepb3","1987.0","0.0"
"East Asia & Pacific","mcv1","1987.0","68.0"
"East Asia & Pacific","pol3","1987.0","71.0"
"East Asia & Pacific","rcv1","1987.0","2.0"
"Eastern & Southern Africa","bcg","1987.0","61.0"
"Eastern & Southern Africa","dtp1","1987.0","68.0"
"Eastern & Southern Africa","dtp3","1987.0","49.0"
"Eastern & Southern Africa","hepb3","1987.0","0.0"
"Eastern & Southern Africa","mcv1","1987.0","49.0"
"Eastern & Southern Africa","pol3","1987.0","50.0"
"Eastern & Southern Africa","rcv1","1987.0","0.0"
"Eastern Europe & Central Asia","bcg","1987.0","92.0"
"Eastern Europe & Central Asia","dtp1","1987.0","88.0"
"Eastern Europe & Central Asia","dtp3","1987.0","80.0"
"Eastern Europe & Central Asia","hepb3","1987.0","0.0"
"Eastern Europe & Central Asia","mcv1","1987.0","80.0"
"Eastern Europe & Central Asia","pol3","1987.0","82.0"
"Eastern Europe & Central Asia","rcv1","1987.0","3.0"
"Latin America & Caribbean","bcg","1987.0","71.0"
"Latin America & Caribbean","dtp1","1987.0","80.0"
"Latin America & Caribbean","dtp3","1987.0","59.0"
"Latin America & Caribbean","hepb3","1987.0","0.0"
"Latin America & Caribbean","mcv1","1987.0","60.0"
"Latin America & Caribbean","pol3","1987.0","68.0"
"Latin America & Caribbean","rcv1","1987.0","3.0"
"Middle East & North Africa","bcg","1987.0","74.0"
"Middle East & North Africa","dtp1","1987.0","86.0"
"Middle East & North Africa","dtp3","1987.0","71.0"
"Middle East & North Africa","hepb3","1987.0","0.0"
"Middle East & North Africa","mcv1","1987.0","66.0"
"Middle East & North Africa","pol3","1987.0","71.0"
"Middle East & North Africa","rcv1","1987.0","1.0"
"North America","dtp1","1987.0","98.0"
"North America","dtp3","1987.0","96.0"
"North America","hepb3","1987.0","0.0"
"North America","mcv1","1987.0","81.0"
"North America","pol3","1987.0","96.0"
"North America","rcv1","1987.0","81.0"
"South Asia","bcg","1987.0","29.0"
"South Asia","dtp1","1987.0","54.0"
"South Asia","dtp3","1987.0","29.0"
"South Asia","hepb3","1987.0","0.0"
"South Asia","mcv1","1987.0","25.0"
"South Asia","pol3","1987.0","27.0"
"South Asia","rcv1","1987.0","0.0"
"West & Central Africa","bcg","1987.0","51.0"
"West & Central Africa","dtp1","1987.0","54.0"
"West & Central Africa","dtp3","1987.0","31.0"
"West & Central Africa","hepb3","1987.0","0.0"
"West & Central Africa","mcv1","1987.0","37.0"
"West & Central Africa","pol3","1987.0","30.0"
"West & Central Africa","rcv1","1987.0","0.0"
"Western Europe","bcg","1987.0","63.0"
"Western Europe","dtp1","1987.0","84.0"
"Western Europe","dtp3","1987.0","75.0"
"Western Europe","hepb3","1987.0","0.0"
"Western Europe","mcv1","1987.0","67.0"
"Western Europe","pol3","1987.0","88.0"
"Western Europe","rcv1","1987.0","39.0"
"Global","bcg","1986.0","52.0"
"Global","dtp1","1986.0","70.0"
"Global","dtp3","1986.0","52.0"
"Global","hepb3","1986.0","0.0"
"Global","mcv1","1986.0","47.0"
"Global","pol3","1986.0","51.0"
"Global","rcv1","1986.0","5.0"
"East Asia & Pacific","bcg","1986.0","68.0"
"East Asia & Pacific","dtp1","1986.0","86.0"
"East Asia & Pacific","dtp3","1986.0","69.0"
"East Asia & Pacific","hepb3","1986.0","0.0"
"East Asia & Pacific","mcv1","1986.0","57.0"
"East Asia & Pacific","pol3","1986.0","63.0"
"East Asia & Pacific","rcv1","1986.0","2.0"
"Eastern & Southern Africa","bcg","1986.0","52.0"
"Eastern & Southern Africa","dtp1","1986.0","62.0"
"Eastern & Southern Africa","dtp3","1986.0","42.0"
"Eastern & Southern Africa","hepb3","1986.0","0.0"
"Eastern & Southern Africa","mcv1","1986.0","45.0"
"Eastern & Southern Africa","pol3","1986.0","42.0"
"Eastern & Southern Africa","rcv1","1986.0","0.0"
"Eastern Europe & Central Asia","bcg","1986.0","91.0"
"Eastern Europe & Central Asia","dtp1","1986.0","84.0"
"Eastern Europe & Central Asia","dtp3","1986.0","75.0"
"Eastern Europe & Central Asia","hepb3","1986.0","0.0"
"Eastern Europe & Central Asia","mcv1","1986.0","78.0"
"Eastern Europe & Central Asia","pol3","1986.0","76.0"
"Eastern Europe & Central Asia","rcv1","1986.0","3.0"
"Latin America & Caribbean","bcg","1986.0","67.0"
"Latin America & Caribbean","dtp1","1986.0","78.0"
"Latin America & Caribbean","dtp3","1986.0","56.0"
"Latin America & Caribbean","hepb3","1986.0","0.0"
"Latin America & Caribbean","mcv1","1986.0","61.0"
"Latin America & Caribbean","pol3","1986.0","65.0"
"Latin America & Caribbean","rcv1","1986.0","2.0"
"Middle East & North Africa","bcg","1986.0","74.0"
"Middle East & North Africa","dtp1","1986.0","85.0"
"Middle East & North Africa","dtp3","1986.0","69.0"
"Middle East & North Africa","hepb3","1986.0","0.0"
"Middle East & North Africa","mcv1","1986.0","64.0"
"Middle East & North Africa","pol3","1986.0","72.0"
"Middle East & North Africa","rcv1","1986.0","0.0"
"North America","dtp1","1986.0","89.0"
"North America","dtp3","1986.0","88.0"
"North America","hepb3","1986.0","0.0"
"North America","mcv1","1986.0","88.0"
"North America","pol3","1986.0","88.0"
"North America","rcv1","1986.0","88.0"
"South Asia","bcg","1986.0","17.0"
"South Asia","dtp1","1986.0","44.0"
"South Asia","dtp3","1986.0","21.0"
"South Asia","hepb3","1986.0","0.0"
"South Asia","mcv1","1986.0","14.0"
"South Asia","pol3","1986.0","18.0"
"South Asia","rcv1","1986.0","0.0"
"West & Central Africa","bcg","1986.0","44.0"
"West & Central Africa","dtp1","1986.0","48.0"
"West & Central Africa","dtp3","1986.0","25.0"
"West & Central Africa","hepb3","1986.0","0.0"
"West & Central Africa","mcv1","1986.0","32.0"
"West & Central Africa","pol3","1986.0","25.0"
"West & Central Africa","rcv1","1986.0","0.0"
"Western Europe","bcg","1986.0","65.0"
"Western Europe","dtp1","1986.0","84.0"
"Western Europe","dtp3","1986.0","78.0"
"Western Europe","hepb3","1986.0","0.0"
"Western Europe","mcv1","1986.0","63.0"
"Western Europe","pol3","1986.0","91.0"
"Western Europe","rcv1","1986.0","37.0"
"Global","bcg","1985.0","48.0"
"Global","dtp1","1985.0","67.0"
"Global","dtp3","1985.0","49.0"
"Global","hepb3","1985.0","0.0"
"Global","mcv1","1985.0","47.0"
"Global","pol3","1985.0","52.0"
"Global","rcv1","1985.0","5.0"
"East Asia & Pacific","bcg","1985.0","64.0"
"East Asia & Pacific","dtp1","1985.0","83.0"
"East Asia & Pacific","dtp3","1985.0","66.0"
"East Asia & Pacific","hepb3","1985.0","0.0"
"East Asia & Pacific","mcv1","1985.0","68.0"
"East Asia & Pacific","pol3","1985.0","71.0"
"East Asia & Pacific","rcv1","1985.0","2.0"
"Eastern & Southern Africa","bcg","1985.0","49.0"
"Eastern & Southern Africa","dtp1","1985.0","58.0"
"Eastern & Southern Africa","dtp3","1985.0","38.0"
"Eastern & Southern Africa","hepb3","1985.0","0.0"
"Eastern & Southern Africa","mcv1","1985.0","39.0"
"Eastern & Southern Africa","pol3","1985.0","38.0"
"Eastern & Southern Africa","rcv1","1985.0","0.0"
"Eastern Europe & Central Asia","bcg","1985.0","86.0"
"Eastern Europe & Central Asia","dtp1","1985.0","88.0"
"Eastern Europe & Central Asia","dtp3","1985.0","81.0"
"Eastern Europe & Central Asia","hepb3","1985.0","0.0"
"Eastern Europe & Central Asia","mcv1","1985.0","89.0"
"Eastern Europe & Central Asia","pol3","1985.0","90.0"
"Eastern Europe & Central Asia","rcv1","1985.0","3.0"
"Latin America & Caribbean","bcg","1985.0","58.0"
"Latin America & Caribbean","dtp1","1985.0","77.0"
"Latin America & Caribbean","dtp3","1985.0","55.0"
"Latin America & Caribbean","hepb3","1985.0","0.0"
"Latin America & Caribbean","mcv1","1985.0","60.0"
"Latin America & Caribbean","pol3","1985.0","59.0"
"Latin America & Caribbean","rcv1","1985.0","0.0"
"Middle East & North Africa","bcg","1985.0","77.0"
"Middle East & North Africa","dtp1","1985.0","81.0"
"Middle East & North Africa","dtp3","1985.0","63.0"
"Middle East & North Africa","hepb3","1985.0","0.0"
"Middle East & North Africa","mcv1","1985.0","61.0"
"Middle East & North Africa","pol3","1985.0","66.0"
"Middle East & North Africa","rcv1","1985.0","0.0"
"North America","dtp1","1985.0","89.0"
"North America","dtp3","1985.0","87.0"
"North America","hepb3","1985.0","0.0"
"North America","mcv1","1985.0","88.0"
"North America","pol3","1985.0","87.0"
"North America","rcv1","1985.0","88.0"
"South Asia","bcg","1985.0","15.0"
"South Asia","dtp1","1985.0","41.0"
"South Asia","dtp3","1985.0","19.0"
"South Asia","hepb3","1985.0","0.0"
"South Asia","mcv1","1985.0","6.0"
"South Asia","pol3","1985.0","15.0"
"South Asia","rcv1","1985.0","0.0"
"West & Central Africa","bcg","1985.0","34.0"
"West & Central Africa","dtp1","1985.0","41.0"
"West & Central Africa","dtp3","1985.0","19.0"
"West & Central Africa","hepb3","1985.0","0.0"
"West & Central Africa","mcv1","1985.0","24.0"
"West & Central Africa","pol3","1985.0","18.0"
"West & Central Africa","rcv1","1985.0","0.0"
"Western Europe","bcg","1985.0","65.0"
"Western Europe","dtp1","1985.0","81.0"
"Western Europe","dtp3","1985.0","73.0"
"Western Europe","hepb3","1985.0","0.0"
"Western Europe","mcv1","1985.0","57.0"
"Western Europe","pol3","1985.0","88.0"
"Western Europe","rcv1","1985.0","34.0"
"Global","bcg","1984.0","44.0"
"Global","dtp1","1984.0","62.0"
"Global","dtp3","1984.0","45.0"
"Global","mcv1","1984.0","41.0"
"Global","pol3","1984.0","47.0"
"Global","rcv1","1984.0","5.0"
"East Asia & Pacific","bcg","1984.0","59.0"
"East Asia & Pacific","dtp1","1984.0","77.0"
"East Asia & Pacific","dtp3","1984.0","59.0"
"East Asia & Pacific","mcv1","1984.0","61.0"
"East Asia & Pacific","pol3","1984.0","65.0"
"East Asia & Pacific","rcv1","1984.0","2.0"
"Eastern & Southern Africa","bcg","1984.0","43.0"
"Eastern & Southern Africa","dtp1","1984.0","55.0"
"Eastern & Southern Africa","dtp3","1984.0","35.0"
"Eastern & Southern Africa","mcv1","1984.0","35.0"
"Eastern & Southern Africa","pol3","1984.0","32.0"
"Eastern & Southern Africa","rcv1","1984.0","0.0"
"Eastern Europe & Central Asia","bcg","1984.0","84.0"
"Eastern Europe & Central Asia","dtp1","1984.0","84.0"
"Eastern Europe & Central Asia","dtp3","1984.0","79.0"
"Eastern Europe & Central Asia","mcv1","1984.0","89.0"
"Eastern Europe & Central Asia","pol3","1984.0","80.0"
"Eastern Europe & Central Asia","rcv1","1984.0","3.0"
"Latin America & Caribbean","bcg","1984.0","67.0"
"Latin America & Caribbean","dtp1","1984.0","77.0"
"Latin America & Caribbean","dtp3","1984.0","56.0"
"Latin America & Caribbean","mcv1","1984.0","52.0"
"Latin America & Caribbean","pol3","1984.0","67.0"
"Latin America & Caribbean","rcv1","1984.0","0.0"
"Middle East & North Africa","bcg","1984.0","43.0"
"Middle East & North Africa","dtp1","1984.0","63.0"
"Middle East & North Africa","dtp3","1984.0","45.0"
"Middle East & North Africa","mcv1","1984.0","37.0"
"Middle East & North Africa","pol3","1984.0","50.0"
"Middle East & North Africa","rcv1","1984.0","0.0"
"North America","dtp1","1984.0","89.0"
"North America","dtp3","1984.0","88.0"
"North America","mcv1","1984.0","89.0"
"North America","pol3","1984.0","88.0"
"North America","rcv1","1984.0","89.0"
"South Asia","bcg","1984.0","13.0"
"South Asia","dtp1","1984.0","39.0"
"South Asia","dtp3","1984.0","16.0"
"South Asia","mcv1","1984.0","4.0"
"South Asia","pol3","1984.0","13.0"
"South Asia","rcv1","1984.0","0.0"
"West & Central Africa","bcg","1984.0","27.0"
"West & Central Africa","dtp1","1984.0","31.0"
"West & Central Africa","dtp3","1984.0","13.0"
"West & Central Africa","mcv1","1984.0","15.0"
"West & Central Africa","pol3","1984.0","12.0"
"West & Central Africa","rcv1","1984.0","0.0"
"Western Europe","bcg","1984.0","67.0"
"Western Europe","dtp1","1984.0","82.0"
"Western Europe","dtp3","1984.0","76.0"
"Western Europe","mcv1","1984.0","53.0"
"Western Europe","pol3","1984.0","88.0"
"Western Europe","rcv1","1984.0","27.0"
"Global","bcg","1983.0","36.0"
"Global","dtp1","1983.0","56.0"
"Global","dtp3","1983.0","38.0"
"Global","mcv1","1983.0","37.0"
"Global","pol3","1983.0","43.0"
"Global","rcv1","1983.0","4.0"
"East Asia & Pacific","bcg","1983.0","42.0"
"East Asia & Pacific","dtp1","1983.0","68.0"
"East Asia & Pacific","dtp3","1983.0","47.0"
"East Asia & Pacific","mcv1","1983.0","54.0"
"East Asia & Pacific","pol3","1983.0","62.0"
"East Asia & Pacific","rcv1","1983.0","1.0"
"Eastern & Southern Africa","bcg","1983.0","37.0"
"Eastern & Southern Africa","dtp1","1983.0","47.0"
"Eastern & Southern Africa","dtp3","1983.0","29.0"
"Eastern & Southern Africa","mcv1","1983.0","31.0"
"Eastern & Southern Africa","pol3","1983.0","27.0"
"Eastern & Southern Africa","rcv1","1983.0","0.0"
"Eastern Europe & Central Asia","bcg","1983.0","82.0"
"Eastern Europe & Central Asia","dtp1","1983.0","84.0"
"Eastern Europe & Central Asia","dtp3","1983.0","79.0"
"Eastern Europe & Central Asia","mcv1","1983.0","89.0"
"Eastern Europe & Central Asia","pol3","1983.0","80.0"
"Eastern Europe & Central Asia","rcv1","1983.0","3.0"
"Latin America & Caribbean","bcg","1983.0","64.0"
"Latin America & Caribbean","dtp1","1983.0","72.0"
"Latin America & Caribbean","dtp3","1983.0","49.0"
"Latin America & Caribbean","mcv1","1983.0","47.0"
"Latin America & Caribbean","pol3","1983.0","60.0"
"Latin America & Caribbean","rcv1","1983.0","0.0"
"Middle East & North Africa","bcg","1983.0","40.0"
"Middle East & North Africa","dtp1","1983.0","57.0"
"Middle East & North Africa","dtp3","1983.0","37.0"
"Middle East & North Africa","mcv1","1983.0","33.0"
"Middle East & North Africa","pol3","1983.0","43.0"
"Middle East & North Africa","rcv1","1983.0","0.0"
"North America","dtp1","1983.0","89.0"
"North America","dtp3","1983.0","88.0"
"North America","mcv1","1983.0","89.0"
"North America","pol3","1983.0","88.0"
"North America","rcv1","1983.0","89.0"
"South Asia","bcg","1983.0","10.0"
"South Asia","dtp1","1983.0","35.0"
"South Asia","dtp3","1983.0","13.0"
"South Asia","mcv1","1983.0","2.0"
"South Asia","pol3","1983.0","10.0"
"South Asia","rcv1","1983.0","0.0"
"West & Central Africa","bcg","1983.0","26.0"
"West & Central Africa","dtp1","1983.0","16.0"
"West & Central Africa","dtp3","1983.0","7.0"
"West & Central Africa","mcv1","1983.0","9.0"
"West & Central Africa","pol3","1983.0","8.0"
"West & Central Africa","rcv1","1983.0","0.0"
"Western Europe","bcg","1983.0","63.0"
"Western Europe","dtp1","1983.0","72.0"
"Western Europe","dtp3","1983.0","66.0"
"Western Europe","mcv1","1983.0","46.0"
"Western Europe","pol3","1983.0","80.0"
"Western Europe","rcv1","1983.0","21.0"
"Global","bcg","1982.0","23.0"
"Global","dtp1","1982.0","38.0"
"Global","dtp3","1982.0","25.0"
"Global","mcv1","1982.0","20.0"
"Global","pol3","1982.0","41.0"
"Global","rcv1","1982.0","4.0"
"East Asia & Pacific","bcg","1982.0","21.0"
"East Asia & Pacific","dtp1","1982.0","18.0"
"East Asia & Pacific","dtp3","1982.0","12.0"
